set,number,name,subtitle,count,type,aspects,traits,arenas,cost,power,hp,fronttext,backtext,epicaction,doublesided,backart,frontart,rarity,marketprice,karabast_number
shd,408,Krrsantan,Muscle for Hire,1,Unit,"['Aggression', 'Villainy']","['UNDERWORLD', 'WOOKIEE', 'BOUNTY HUNTER']",['Ground'],5,3,7,"When Played: If an enemy unit has a Bounty, you may ready this unit. |On Attack: Choose a ground unit. You may deal 1 damage to it for each damage on this unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/408.png,Uncommon,1.14,139
shd,317,Kuiil,I Have Spoken,1,Unit,"['Vigilance', 'Heroism']",['FRINGE'],['Ground'],2,2,3,"Restore 1 (When this unit attacks, heal 1 damage from your base.) |On Attack: Discard a card from your deck. If it shares an aspect with your base, return it to your hand.",,,False,,https://cdn.swu-db.com/images/cards/SHD/317.png,Uncommon,0.54,041
shd,290,Kylo Ren,Rash and Deadly,1,Leader,"['Aggression', 'Villainy']","['FORCE', 'FIRST ORDER']",['Ground'],4,5,4,"Action [{{Exhaust}}, discard a card from your hand]: Give a unit +2/+0 for this phase.",This unit gets -1/-0 for each card in your hand.,"Epic Action: If you control 4 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/290-b.png,https://cdn.swu-db.com/images/cards/SHD/290.png,Rare,1.13,011
shd,410,Kylo Ren,Killing the Past,1,Unit,"['Aggression', 'Villainy']","['FORCE', 'FIRST ORDER']",['Ground'],6,6,7,"While playing this unit, ignore his Villainy aspect penalty if you control Rey.|On Attack: Give a unit +2/+0 for this phase. If it's a non-Villainy unit, also give an Experience token to it.",,,False,,https://cdn.swu-db.com/images/cards/SHD/410.png,Legendary,10.13,141
shd,404,Kylo's TIE Silencer,Ruthlessly Efficient,1,Unit,"['Aggression', 'Villainy']","['FIRST ORDER', 'VEHICLE', 'FIGHTER']",['Space'],2,3,2,"Action: If this unit was discarded from your hand or deck this phase, play it from your discard pile (paying its cost).",,,False,,https://cdn.swu-db.com/images/cards/SHD/404.png,Legendary,16.42,135
shd,465,L3-37,Droid Revolutionary,1,Unit,"['Cunning', 'Heroism']","['UNDERWORLD', 'DROID']",['Ground'],2,2,2,"When Played: You may rescue a captured card. If you don't, give a Shield token to this unit. |Smuggle [C=4 Cunning Heroism] (If this card is a resource, you may play her for her smuggle cost. Replace her with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/465.png,Uncommon,0.51,197
shd,516,Lady Proxima,White Worm Matriarch,1,Unit,,['UNDERWORLD'],['Ground'],1,0,4,When you play another Underworld card: You may deal 1 damage to a base.,,,False,,https://cdn.swu-db.com/images/cards/SHD/516.png,Uncommon,0.88,255
shd,296,Lando Calrissian,With Impeccable Taste,1,Leader,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],4,2,5,Action [{{Exhaust}}]: Play a card using SMUGGLE. It costs 2 less. Defeat a resource you own and control.,Action: Play a card using SMUGGLE. It costs 2 less. Defeat a resource you own and control. Use this ability only once each round.,"Epic Action: If you control 4 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/296-b.png,https://cdn.swu-db.com/images/cards/SHD/296.png,Rare,0.60,017
shd,393,Legal Authority,,1,Upgrade,['Command'],['LAW'],,2,0,2,Attach to a friendly unit. |When Played: Attached unit captures an enemy non-leader unit with less power than it. (Put the captured card facedown under attached unit until attached unit leaves play.),,,False,,https://cdn.swu-db.com/images/cards/SHD/393.png,Rare,1.27,124
shd,473,Let the Wookiee Win,,1,Event,"['Cunning', 'Heroism']",['TRICK'],,2,,,"An opponent chooses one: |You ready up to 6 resources. |You ready a friendly unit. If it's a Wookiee unit, attack with it. It gets +2/+0 for this attack.",,,False,,https://cdn.swu-db.com/images/cards/SHD/473.png,Rare,1.29,205
shd,468,Liberated Slaves,,1,Unit,"['Cunning', 'Heroism']","['FRINGE', 'DROID', 'TWILEK', 'WOOKIEE']",['Ground'],3,3,5,,,,False,,https://cdn.swu-db.com/images/cards/SHD/468.png,Common,0.19,200
shd,309,Lom Pyke,Dealer in Truths,1,Unit,"['Vigilance', 'Villainy']",['UNDERWORLD'],['Ground'],4,4,6,"On Attack: You may give a Shield token to an enemy unit. If you do, give a Shield token to a friendly unit. |Smuggle [C=5 Vigilance Villainy]",,,False,,https://cdn.swu-db.com/images/cards/SHD/309.png,Rare,6.38,032
shd,494,Look the Other Way,,1,Event,['Cunning'],['TRICK'],,0,,,Exhaust a unit unless its controller pays 2.,,,False,,https://cdn.swu-db.com/images/cards/SHD/494.png,Common,0.22,227
shd,456,Lurking TIE Phantom,,1,Unit,"['Cunning', 'Villainy']","['IMPERIAL', 'VEHICLE', 'FIGHTER']",['Space'],3,2,2,"Raid 2 (This unit gets +2/+0 while attacking.) |This unit can't be captured, damaged, or defeated by enemy card abilities.",,,False,,https://cdn.swu-db.com/images/cards/SHD/456.png,Uncommon,6.38,187
shd,496,Ma Klounkee,,1,Event,['Cunning'],"['UNDERWORLD', 'TRICK']",,1,,,"Return a friendly non-leader Underworld unit to its owner's hand. If you do, deal 3 damage to a unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/496.png,Common,0.72,229
shd,346,Mandalorian Armor,,1,Upgrade,['Vigilance'],"['ITEM', 'ARMOR']",,2,1,3,"Attach to a non-Vehicle unit. |When Played: If attached unit is a Mandalorian, give a Shield token to it.",,,False,,https://cdn.swu-db.com/images/cards/SHD/346.png,Rare,2.94,073
shd,519,Mandalorian Warrior,,1,Unit,,['MANDALORIAN'],['Ground'],3,3,3,When Played: You may give an Experience token to another Mandalorian unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/519.png,Common,0.32,258
shd,359,Maul,Shadow Collective Visionary,1,Unit,"['Command', 'Villainy']","['FORCE', 'UNDERWORLD']",['Ground'],7,7,6,"AMBUSH, OVERWHELM|On Attack: You may choose another friendly UNDERWORLD unit. If you do, all damage that would be dealt to this unit during this attack is dealt to the chosen unit instead.",,,False,,https://cdn.swu-db.com/images/cards/SHD/359.png,Rare,16.66,090
shd,365,Maz Kanata,Pirate Queen,1,Unit,"['Command', 'Heroism']",['UNDERWORLD'],['Ground'],1,1,1,When you play another unit: Give an Experience token to this unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/365.png,Rare,1.30,096
shd,299,Maz Kanata's Castle,Takodana,1,Base,['Command'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/299.png,Common,0.16,021
shd,390,Mercenary Company,,1,Unit,['Command'],"['UNDERWORLD', 'TROOPER']",['Ground'],6,5,5,"Ambush (When you play this unit, it may ready and attack an enemy unit.)|Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/390.png,Common,0.11,121
shd,517,Mercenary Gunship,,1,Unit,,"['UNDERWORLD', 'VEHICLE', 'FIGHTER']",['Space'],2,3,2,Action [C=4]: Take control of this unit. Any player may use this ability.,,,False,,https://cdn.swu-db.com/images/cards/SHD/517.png,Uncommon,1.53,256
shd,329,Midnight Repairs,,1,Event,"['Vigilance', 'Vigilance']",['TACTIC'],,2,,,Heal up to 8 total damage from any number of units.,,,False,,https://cdn.swu-db.com/images/cards/SHD/329.png,Uncommon,0.30,054
shd,432,Migs Mayfeld,Triggerman,1,Unit,['Aggression'],['UNDERWORLD'],['Ground'],2,2,2,When a player discards a card from their hand: You may deal 2 damage to a unit or base. Use this ability only once each round.,,,False,,https://cdn.swu-db.com/images/cards/SHD/432.png,Rare,2.56,163
shd,472,Millennium Falcon,Lando's Pride,1,Unit,"['Cunning', 'Heroism']","['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],6,5,5,"If you play this unit from your hand, it gains Ambush. |Smuggle [C=6 Cunning Heroism] (If this card is a resource, you may play her for her smuggle cost. Replace her with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/472.png,Uncommon,0.67,204
shd,369,Modded Cohort,,1,Unit,"['Command', 'Heroism']",['UNDERWORLD'],['Ground'],4,2,4,"Ambush (When you play this unit, it may ready and attack an enemy unit.) |Raid 2 (This unit gets +2/+0 while attacking.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/369.png,Common,0.30,100
shd,330,Moisture Farmer,,1,Unit,['Vigilance'],['FRINGE'],['Ground'],1,0,4,"Restore 2 (When this unit attacks, heal 2 damage from your base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/330.png,Common,0.25,055
shd,399,Moment of Glory,,1,Event,['Command'],['TACTIC'],,3,,,Give a unit +4/+4 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/SHD/399.png,Common,0.24,130
shd,326,Mystic Reflection,,1,Event,"['Vigilance', 'Heroism']",['FORCE'],,1,,,"Give an enemy unit -2/-0 for this phase. If you control a Force unit, give the enemy unit -2/-2 for this phase instead.",,,False,,https://cdn.swu-db.com/images/cards/SHD/326.png,Rare,2.44,051
shd,300,Nevarro City,Nevarro,1,Base,['Command'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/300.png,Common,0.15,022
shd,337,Niima Outpost Constables,,1,Unit,['Vigilance'],['FRINGE'],['Ground'],4,2,6,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/SHD/337.png,Common,0.23,062
shd,418,Nite Owl Skirmisher,,1,Unit,"['Aggression', 'Heroism']","['MANDALORIAN', 'TROOPER']",['Ground'],3,4,3,"Smuggle [C=5 Aggression Heroism] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/418.png,Common,0.17,149
shd,507,No Bargain,,1,Event,['Villainy'],['TRICK'],,3,,,Each opponent discards a card from their hand. Draw a card.,,,False,,https://cdn.swu-db.com/images/cards/SHD/507.png,Common,0.28,244
shd,466,Omega,Part of the Squad,1,Unit,"['Cunning', 'Heroism']","['FRINGE', 'CLONE']",['Ground'],2,2,2,"Ignore the aspect penalty on the first Clone unit you play each round. |When Played: Search the top 5 cards of your deck for a Clone card, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/466.png,Rare,1.91,198
shd,397,Outflank,,1,Event,['Command'],['TACTIC'],,1,,,Attack with 2 units (one at a time).,,,False,,https://cdn.swu-db.com/images/cards/SHD/397.png,Common,0.17,123
shd,354,Outland TIE Vanguard,,1,Unit,"['Command', 'Villainy']","['IMPERIAL', 'VEHICLE', 'FIGHTER']",['Space'],2,2,1,When Played: You may give an Experience token to another unit that costs 3 or less.,,,False,,https://cdn.swu-db.com/images/cards/SHD/354.png,Common,0.33,082
shd,385,Outlaw Corona,,1,Unit,['Command'],"['UNDERWORLD', 'VEHICLE', 'CAPITAL SHIP']",['Space'],3,3,5,"Bounty - Put the top card of your deck into play as a resource. (When this unit is defeated or captured, your opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/385.png,Common,0.20,116
shd,363,Palpatine's Return,,1,Event,"['Command', 'Villainy']","['FORCE', 'PLAN']",,6,,,"Play a unit from your discard pile. It costs 6 less. If it's a Force unit, it costs 8 less instead.",,,False,,https://cdn.swu-db.com/images/cards/SHD/363.png,Rare,5.81,094
shd,450,Pillage,,1,Event,['Aggression'],['TACTIC'],,4,,,Choose a player. They discard 2 cards from their hand.,,,False,,https://cdn.swu-db.com/images/cards/SHD/450.png,Common,0.41,181
shd,358,Pirate Battle Tank,,1,Unit,"['Command', 'Villainy']","['UNDERWORLD', 'VEHICLE', 'TANK']",['Ground'],6,4,6,"Sentinel (Units in this arena can't attack your non-Sentinel units or your base.) |Smuggle [C=7 Command Villainy] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/358.png,Common,0.26,089
shd,422,Poe Dameron,Quick to Improvise,1,Unit,"['Aggression', 'Heroism']",['RESISTANCE'],['Ground'],5,6,6,"On Attack: Discard up to 3 cards from your hand. For each card discarded this way, choose a different option:|Deal 2 damage to a unit or base.|Defeat an upgrade.|Dn opponent discards a card from their hand.",,,False,,https://cdn.swu-db.com/images/cards/SHD/422.png,Legendary,30.68,153
shd,411,Pre Vizsla,Power Hungry,1,Unit,"['Aggression', 'Villainy']","['MANDALORIAN', 'TROOPER']",['Ground'],7,8,7,"When Played/On Attack: You may pay the cost of an upgrade attached to another non-Vehicle unit. If you do, take control of that upgrade and attach it to this unit, if able. If it can't attach to this unit, defeat it instead.",,,False,,https://cdn.swu-db.com/images/cards/SHD/411.png,Rare,2.19,142
shd,394,Price on Your Head,,1,Upgrade,['Command'],"['BOUNTY', 'CONDITION']",,2,0,0,"Attached unit gains: ""Bounty - Put the top card of your deck into play as a resource."" (When this unit is defeated or captured, its opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/394.png,Common,0.44,125
shd,469,Principled Outlaw,,1,Unit,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],4,4,4,"On Attack: You may exhaust a ground unit. |Smuggle [C=6 Cunning Heroism] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/469.png,Common,0.12,201
shd,382,Privateer Crew,,1,Unit,['Command'],['UNDERWORLD'],['Ground'],2,2,2,"Smuggle [C=6 Command] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.) |When played using Smuggle: Give 3 Experience tokens to this unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/382.png,Uncommon,0.42,113
shd,480,Privateer Scyk,,1,Unit,['Cunning'],"['FRINGE', 'VEHICLE', 'FIGHTER']",['Space'],2,2,2,"While you control another Cunning unit, this unit gains Shielded. (When you play this unit, give a Shield token to it.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/480.png,Common,0.25,212
shd,509,Protector of the Throne,,1,Unit,['Heroism'],['MANDALORIAN'],['Ground'],3,2,4,"While this unit is upgraded, it gains Sentinel. (Units in this arena can't attack your non-Sentinel units or your base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/509.png,Common,0.30,247
shd,342,Public Enemy,,1,Upgrade,['Vigilance'],"['BOUNTY', 'CONDITION']",,0,0,0,"Attached unit gains: ""Bounty - Give a Shield token to a unit."" (When this unit is defeated or captured, its opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/342.png,Common,0.18,068
shd,406,Punishing One,Dengar's Jumpmaster,1,Unit,"['Aggression', 'Villainy']","['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],3,3,4,When an upgraded enemy unit is defeated: You may ready this unit. Use this ability only once each round.,,,False,,https://cdn.swu-db.com/images/cards/SHD/406.png,Uncommon,1.85,137
shd,307,Pyke Sentinel,,1,Unit,"['Vigilance', 'Villainy']",['UNDERWORLD'],['Ground'],2,2,3,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/SHD/307.png,Common,0.19,029
shd,282,Qi'ra,I Alone Survived,1,Leader,"['Vigilance', 'Villainy']",['UNDERWORLD'],['Ground'],5,0,8,"Action [{{C=1}}, {{Exhaust}}]: Deal 2 damage to a friendly unit. Then, give a Shield token to it.","GRIT (This unit gets +1/+0 for each damage on her.)|When Deployed: Heal all damage from each unit. Then, deal damage to each unit equal to half its remaining HP, rounded down.","Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/282-b.png,https://cdn.swu-db.com/images/cards/SHD/282.png,Rare,1.33,002
shd,470,Qi'ra,Playing Her Part,1,Unit,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],4,3,5,"When Played: Look at an opponent's hand, then name a card. While this unit is in play, each card with that name costs 3 more for your opponents to play.",,,False,,https://cdn.swu-db.com/images/cards/SHD/470.png,Rare,4.24,202
shd,429,Reckless Gunslinger,,1,Unit,['Aggression'],['UNDERWORLD'],['Ground'],1,2,1,"When Played: Deal 1 damage to each base. |Smuggle [C=3 Aggression] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/429.png,Common,0.26,160
shd,499,Relentless Pursuit,,1,Event,['Cunning'],['TACTIC'],,3,,,"Choose a friendly unit. It captures an enemy non-leader unit that costs the same as or less than it. If the friendly unit is a Bounty Hunter, give a Shield token to it. (Put the captured card facedown under the friendly unit until it leaves play.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/499.png,Common,0.27,232
shd,362,Remnant Reserves,,1,Event,"['Command', 'Villainy']",['SUPPLY'],,4,,,"Search the top 5 cards of your deck for up to 3 units, reveal them, and draw them. (Put the other cards on the bottom of your deck in a random order.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/362.png,Uncommon,0.33,093
shd,297,Remnant Science Facility,Nevarro,1,Base,['Vigilance'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/297.png,Common,0.12,019
shd,298,Remote Village,Sorgan,1,Base,['Vigilance'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/298.png,Common,0.16,020
shd,386,Reputable Hunter,,1,Unit,['Command'],['BOUNTY HUNTER'],['Ground'],3,3,4,"If an enemy unit has a Bounty, this unit costs 1 less to play.",,,False,,https://cdn.swu-db.com/images/cards/SHD/386.png,Common,0.17,117
shd,486,Resourceful Pursuers,,1,Unit,['Cunning'],['BOUNTY HUNTER'],['Ground'],5,5,6,"Saboteur (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/486.png,Common,0.20,218
shd,284,Rey,More Than a Scavenger,1,Leader,"['Vigilance', 'Heroism']","['FORCE', 'FRINGE']",['Ground'],6,2,6,"Action [{{C=1}}, {{Exhaust}}]: Give an Experience token to a unit with 2 or less power.","RESTORE 3 (When this unit attacks, heal 3 damage from your base.)|On Attack: You may give an Experience token to a unit with 2 or less power.","Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/284-b.png,https://cdn.swu-db.com/images/cards/SHD/284.png,Common,0.13,004
shd,321,Rey,Keeping the Past,1,Unit,"['Vigilance', 'Heroism']","['FORCE', 'RESISTANCE']",['Ground'],5,4,7,"While playing this unit, ignore her Heroism aspect penalty if you control Kylo Ren.|On Attack: You may heal 2 damage from a unit. If it's a non-Heroism unit, give a Shield token to it.",,,False,,https://cdn.swu-db.com/images/cards/SHD/321.png,Legendary,15.67,046
shd,433,Rhokai Gunship,,1,Unit,['Aggression'],"['UNDERWORLD', 'VEHICLE', 'FIGHTER']",['Space'],2,2,1,When Defeated: Deal 1 damage to a unit or base.,,,False,,https://cdn.swu-db.com/images/cards/SHD/433.png,Common,0.18,164
shd,522,Rich Reward,,1,Upgrade,,"['BOUNTY', 'CONDITION']",,1,0,0,"Attached unit gains: ""Bounty - Give an Experience token to each of up to 2 units."" (When this unit is defeated or captured, its opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/522.png,Common,0.32,261
shd,332,Rickety Quadjumper,,1,Unit,['Vigilance'],"['FRINGE', 'VEHICLE', 'TRANSPORT']",['Space'],2,1,3,"On Attack: You may reveal the top card of your deck. If it's not a unit, give an Experience token to another unit. (Leave the revealed card on top of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/332.png,Common,0.18,057
shd,352,Rival's Fall,,1,Event,['Vigilance'],['TACTIC'],,6,,,Defeat a unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/352.png,Common,1.23,079
shd,320,Rose Tico,Dedicated to the Cause,1,Unit,"['Vigilance', 'Heroism']",['RESISTANCE'],['Ground'],4,2,6,"Shielded (When you play this unit, give a Shield token to her.) |On Attack: You may defeat a Shield token on a friendly unit. If you do, give 2 Experience tokens to that unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/320.png,Uncommon,0.77,045
shd,375,Rule with Respect,,1,Event,"['Command', 'Heroism']",['PLAN'],,4,,,A friendly unit captures each enemy non-leader unit that attacked your base this phase.,,,False,,https://cdn.swu-db.com/images/cards/SHD/375.png,Legendary,3.14,106
shd,501,Ruthless Assassin,,1,Unit,['Villainy'],"['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],2,3,3,"Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.) |When Played: Deal 2 damage to a friendly unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/501.png,Common,0.11,235
shd,412,Ruthlessness,,1,Upgrade,"['Aggression', 'Villainy']",['INNATE'],,1,2,0,"Attached unit gains: ""When this unit attacks and defeats a unit: Deal 2 damage to the defending player's base.""",,,False,,https://cdn.swu-db.com/images/cards/SHD/412.png,Rare,1.13,143
shd,353,Salacious Crumb,Obnoxious Pet,1,Unit,"['Command', 'Villainy']","['UNDERWORLD', 'CREATURE']",['Ground'],1,1,3,"When Played: Heal 1 damage from your base. |Action [Exhaust, return this unit to his owner's hand]: Deal 1 damage to a ground unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/353.png,Uncommon,1.49,080
shd,383,Scanning Officer,,1,Unit,['Command'],"['IMPERIAL', 'OFFICER']",['Ground'],2,2,3,"When Played: Reveal 3 enemy resources. Defeat each resource with the Smuggle keyword revealed this way. For each resource defeated this way, its controller puts the top card of their deck into play as a resource.",,,False,,https://cdn.swu-db.com/images/cards/SHD/383.png,Uncommon,1.29,114
shd,328,Second Chance,,1,Upgrade,"['Vigilance', 'Vigilance']",['GAMBIT'],,4,0,0,"Attach to a non-leader unit.|Attached unit gains: ""When Defeated: For this phase, this unit's owner may play it from their discard pile for free.""",,,False,,https://cdn.swu-db.com/images/cards/SHD/328.png,Legendary,3.49,053
shd,458,Slaver's Freighter,,1,Unit,"['Cunning', 'Villainy']","['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],5,4,5,When Played: You may ready another unit with power equal to or less than the number of upgrades on enemy units.,,,False,,https://cdn.swu-db.com/images/cards/SHD/458.png,Common,0.22,189
shd,513,Smuggler's Aid,,1,Event,['Heroism'],['SUPPLY'],,1,,,"Heal 3 damage from your base. |Smuggle [C=3 Heroism] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/513.png,Common,0.21,252
shd,483,Smuggler's Starfighter,,1,Unit,['Cunning'],"['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],3,2,2,"When Played: If you control another Underworld unit, give an enemy unit -3/-0 for this phase. |Smuggle [C=4 Cunning] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/483.png,Common,0.15,215
shd,474,Spare the Target,,1,Event,"['Cunning', 'Heroism']",['TACTIC'],,3,,,Return an enemy non-leader unit to its owner's hand. Collect that unit's Bounties.,,,False,,https://cdn.swu-db.com/images/cards/SHD/474.png,Uncommon,0.56,206
shd,374,Spark of Hope,,1,Event,"['Command', 'Heroism']",['INNATE'],,2,,,"Choose a unit in your discard pile. If it was defeated this phase, put it into play as a resource.",,,False,,https://cdn.swu-db.com/images/cards/SHD/374.png,Uncommon,1.71,105
shd,302,Spice Mines,Kessel,1,Base,['Aggression'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/302.png,Common,0.15,024
shd,430,Stolen Landspeeder,,1,Unit,['Aggression'],"['UNDERWORLD', 'VEHICLE', 'SPEEDER']",['Ground'],1,3,2,"When Played: If you played this unit from your hand, an opponent takes control of it. |Bounty - If you own this unit, play it from your discard pile for free and give an Experience token to it.",,,False,,https://cdn.swu-db.com/images/cards/SHD/430.png,Rare,1.69,161
shd,521,Street Gang Recruiter,,1,Unit,,['UNDERWORLD'],['Ground'],5,4,4,When Played: You may return an Underworld card from your discard pile to your hand.,,,False,,https://cdn.swu-db.com/images/cards/SHD/521.png,Common,0.19,260
shd,327,Sugi,Hired Guardian,1,Unit,"['Vigilance', 'Vigilance']","['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],4,4,6,"While an enemy unit is upgraded, this unit gains Sentinel. |Smuggle [C=6 Vigilance] (If this card is a resource, you may play her for her smuggle cost. Replace her with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/327.png,Rare,1.17,052
shd,367,Sundari Peacekeeper,,1,Unit,"['Command', 'Heroism']","['MANDALORIAN', 'TROOPER']",['Ground'],3,1,5,"Raid 2 (This unit gets +2/+0 while attacking.) |Restore 2 (When this unit attacks, heal 2 damage from your base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/367.png,Uncommon,1.70,098
shd,311,Supercommando Squad,,1,Unit,"['Vigilance', 'Villainy']","['IMPERIAL', 'MANDALORIAN', 'TROOPER']",['Ground'],5,4,4,"Shielded (When you play this unit, give a Shield token to it.) |While this unit is upgraded, it gains Sentinel. (Units in this arena can't attack your non-Sentinel units or your base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/311.png,Common,0.35,034
shd,314,Supreme Leader Snoke,Shadow Ruler,1,Unit,"['Vigilance', 'Villainy']","['FORCE', 'FIRST ORDER', 'OFFICIAL']",['Ground'],8,6,6,Each enemy non-leader unit gets -2/-2.,,,False,,https://cdn.swu-db.com/images/cards/SHD/314.png,Legendary,18.39,037
shd,498,Surprise Strike,,1,Event,['Cunning'],['TACTIC'],,2,,,Attack with a unit. It gets +3/+0 for this attack.,,,False,,https://cdn.swu-db.com/images/cards/SHD/498.png,Common,0.23,231
shd,338,Survivors' Gauntlet,,1,Unit,['Vigilance'],"['MANDALORIAN', 'VEHICLE', 'TRANSPORT']",['Space'],5,4,6,When Played/On Attack: You may attach an upgrade on a unit to another eligible unit controlled by the same player.,,,False,,https://cdn.swu-db.com/images/cards/SHD/338.png,Rare,2.05,064
shd,497,Swoop Down,,1,Event,['Cunning'],['TACTIC'],,1,,,"Attack with a space unit. It gains Saboteur and can attack ground units for this attack. If it attacks a ground unit, it gets +2/+0 and the defender gets -2/-0 for this attack.",,,False,,https://cdn.swu-db.com/images/cards/SHD/497.png,Rare,3.85,230
shd,310,Synara San,Loyal to Kragan,1,Unit,"['Vigilance', 'Villainy']",['UNDERWORLD'],['Ground'],4,3,6,"Grit |While this unit is exhausted, she gains, ""Bounty - Deal 5 damage to a base."" (When this unit is defeated or captured, your opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/310.png,Uncommon,0.41,033
shd,400,Take Captive,,1,Event,['Command'],['TACTIC'],,3,,,A friendly unit captures an enemy non-leader unit in the same arena. (Put the captured card facecdown under that unit until that unit leaves play.),,,False,,https://cdn.swu-db.com/images/cards/SHD/400.png,Common,0.21,128
shd,512,Tarfful,Kashyyyk Chieftan,1,Unit,['Heroism'],['WOOKIEE'],['Ground'],7,3,9,Restore 2 |When a friendly Wookiee unit is dealt combat damage and isn't defeated: That unit deals that much damage to an enemy ground unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/512.png,Rare,2.03,250
shd,510,Tech,Source of Insight,1,Unit,['Heroism'],"['FRINGE', 'CLONE']",['Ground'],3,2,5,Each friendly resource gains Smuggle. The gained Smuggle cost is that card's cost plus 2 and its aspect icons. |Smuggle [C=4 Heroism],,,False,,https://cdn.swu-db.com/images/cards/SHD/510.png,Rare,14.26,248
shd,322,The Armorer,Survival Is Strength,1,Unit,"['Vigilance', 'Heroism']",['MANDALORIAN'],['Ground'],5,3,5,When Played: Give a Shield token to each of up to 3 Mandalorian units.,,,False,,https://cdn.swu-db.com/images/cards/SHD/322.png,Uncommon,0.76,047
shd,428,The Chaos of War,,1,Event,"['Aggression', 'Aggression']",['PLAN'],,3,,,Deal damage to each player's base equal to the number of cards in that player's hand.,,,False,,https://cdn.swu-db.com/images/cards/SHD/428.png,Rare,2.05,159
